date,tag_tank,lifestage,tube_ID,conditioning_treatment,acute_treatment,number_animals,animal_ID,preservation_method,time,initials,page,20240314.qPCR,20240508.qPCR,notes,notebook_link,hardcopy_link
20240228,right-spat ,spat,284,control,high,1,4,RNA later 750 uL,10:33,kmd,4,YES,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page4.jpeg
20240228,right-spat ,spat,289,control,high,1,3,RNA later 750 uL,10:33,kmd,4,YES,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page4.jpeg
20240228,right-spat ,spat,27,control,high,1,15,Snap frozen ,10:39,kmd,5,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page5.jpeg
20240228,right-spat ,spat,74,control,high,1,17,Snap frozen ,10:39,kmd,5,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page5.jpeg
20240228,right-spat ,spat,93,control,high,1,16,Snap frozen ,10:39,kmd,5,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page5.jpeg
20240228,right-spat ,spat,96,control,high,1,13,Snap frozen ,10:39,kmd,5,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page5.jpeg
20240228,right-spat ,spat,97,control,high,1,14,Snap frozen ,10:39,kmd,5,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page5.jpeg
20240228,left-spat,spat,121,treated,ambient,1,11,DNA 70% ethanol,09:53,kmd,1,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page1.jpeg
20240228,left-spat,spat,145,treated,ambient,1,12,DNA 70% ethanol,09:55,kmd,1,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page1.jpeg
20240228,left-spat,spat,151,treated,ambient,1,7,DNA 70% ethanol,09:51,kmd,1,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page1.jpeg
20240228,left-spat,spat,174,treated,ambient,1,8,DNA 70% ethanol,09:51,kmd,1,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page1.jpeg
20240228,left-spat,spat,194,treated,ambient,1,10,DNA 70% ethanol,09:53,kmd,1,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page1.jpeg
20240228,left-spat,spat,198,treated,ambient,1,9,DNA 70% ethanol,09:53,kmd,1,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page1.jpeg
20240228,left-spat,spat,197,treated,ambient,1,2,RNA later 750 uL,09:50,kmd,1,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page1.jpeg
20240228,left-spat,spat,216,treated,ambient,1,6,RNA later 750 uL,09:51,kmd,1,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page1.jpeg
20240228,left-spat,spat,235,treated,ambient,1,5,RNA later 750 uL,09:51,kmd,1,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page1.jpeg
20240228,left-spat,spat,241,treated,ambient,1,1,RNA later 750 uL,09:50,kmd,1,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page1.jpeg
20240228,left-spat,spat,252,treated,ambient,1,3,RNA later 750 uL,09:50,kmd,1,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page1.jpeg
20240228,left-spat,spat,291,treated,ambient,1,4,RNA later 750 uL,09:51,kmd,1,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page1.jpeg
20240228,left-spat,spat,9,treated,ambient,1,16,Snap frozen ,10:04,kmd,2,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page2.jpeg
20240228,left-spat,spat,38,treated,ambient,1,14,Snap frozen ,10:02,kmd,1,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page1.jpeg
20240228,left-spat,spat,46,treated,ambient,1,13,Snap frozen ,10:02,kmd,1,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page1.jpeg
20240228,left-spat,spat,47,treated,ambient,1,15,Snap frozen ,10:02,kmd,2,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page2.jpeg
20240228,left-spat,spat,13*,treated,ambient,1,17,Snap frozen ,10:04,kmd,2,,,duplicate no. 13 labels. One is adult and one is spat. This tube should have a whole spat. Confirm label,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page2.jpeg
20240228,left-spat,spat,124,treated,high,1,12,DNA 70% ethanol,10:21,kmd,4,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page4.jpeg
20240228,left-spat,spat,126,treated,high,1,9,DNA 70% ethanol,10:21,kmd,4,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page4.jpeg
20240228,left-spat,spat,131,treated,high,1,7,DNA 70% ethanol,10:21,kmd,3,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page3.jpeg
20240228,left-spat,spat,160,treated,high,1,8,DNA 70% ethanol,10:21,kmd,3,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page3.jpeg
20240228,left-spat,spat,163,treated,high,1,10,DNA 70% ethanol,10:21,kmd,4,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page4.jpeg
20240228,left-spat,spat,172,treated,high,1,11,DNA 70% ethanol,10:21,kmd,4,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page4.jpeg
20240228,left-spat,spat,220,treated,high,1,1,RNA later 750 uL,10:18,kmd,3,YES,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page3.jpeg
20240228,left-spat,spat,226,treated,high,1,3,RNA later 750 uL,10:18,kmd,3,YES,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page3.jpeg
20240228,left-spat,spat,242,treated,high,1,2,RNA later 750 uL,10:18,kmd,3,YES,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page3.jpeg
20240228,left-spat,spat,253,treated,high,1,4,RNA later 750 uL,10:18,kmd,3,YES,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page3.jpeg
20240228,left-spat,spat,296,treated,high,1,6,RNA later 750 uL,10:18,kmd,3,YES,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page3.jpeg
20240228,left-spat,spat,298,treated,high,1,5,RNA later 750 uL,10:18,kmd,3,YES,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page3.jpeg
20240228,left-spat,spat,6,treated,high,1,17,Snap frozen ,10:25,kmd,4,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page4.jpeg
20240228,left-spat,spat,25,treated,high,1,16,Snap frozen ,10:25,kmd,4,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page4.jpeg
20240228,left-spat,spat,50,treated,high,1,15,Snap frozen ,10:25,kmd,4,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page4.jpeg
20240228,left-spat,spat,78,treated,high,1,14,Snap frozen ,10:25,kmd,4,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page4.jpeg
20240228,left-spat,spat,unknown,treated,high,1,13,Snap frozen ,10:25,kmd,4,,,"put in nitrogen before tube id was recorded; we only did this once today, so if there is one tube in the box not listed on this dataframe, this is that sample ",https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page4.jpeg
